value,label,source_domain,source_file,source_order,original_index,time_index
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,58,58
0.44973563706267367,0,SMD,machine-2-5.test.csv@9.out,1,59,59
0.24196022745464685,0,SMD,machine-2-5.test.csv@9.out,1,60,60
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,61,61
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,62,62
0.24196022745464685,0,SMD,machine-2-5.test.csv@9.out,1,63,63
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,64,64
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,65,65
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,66,66
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,67,67
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,68,68
0.29386776394959085,0,SMD,machine-2-5.test.csv@9.out,1,69,69
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,70,70
-0.27759934958896226,0,SMD,machine-2-5.test.csv@9.out,1,71,71
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,72,72
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,73,73
0.1900042697502859,0,SMD,machine-2-5.test.csv@9.out,1,74,74
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,75,75
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,76,76
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,77,77
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,78,78
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,79,79
0.24196022745464685,0,SMD,machine-2-5.test.csv@9.out,1,80,80
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,81,81
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,82,82
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,83,83
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,84,84
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,85,85
0.1900042697502859,0,SMD,machine-2-5.test.csv@9.out,1,86,86
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,87,87
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,88,88
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,89,89
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,90,90
0.13804831204592502,0,SMD,machine-2-5.test.csv@9.out,1,91,91
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,92,92
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,93,93
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,94,94
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,95,95
0.24196022745464685,0,SMD,machine-2-5.test.csv@9.out,1,96,96
0.1900042697502859,0,SMD,machine-2-5.test.csv@9.out,1,97,97
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,98,98
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,99,99
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,100,100
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,101,101
0.29386776394959085,0,SMD,machine-2-5.test.csv@9.out,1,102,102
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,103,103
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,104,104
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,105,105
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,106,106
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,107,107
0.1900042697502859,0,SMD,machine-2-5.test.csv@9.out,1,108,108
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,109,109
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,110,110
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,111,111
0.13804831204592502,0,SMD,machine-2-5.test.csv@9.out,1,112,112
0.44973563706267367,0,SMD,machine-2-5.test.csv@9.out,1,113,113
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,114,114
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,115,115
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,116,116
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,117,117
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,118,118
0.3458237216539517,0,SMD,machine-2-5.test.csv@9.out,1,119,119
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,120,120
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,121,121
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,122,122
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,123,123
0.13804831204592502,0,SMD,machine-2-5.test.csv@9.out,1,124,124
0.3977796793583127,0,SMD,machine-2-5.test.csv@9.out,1,125,125
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,126,126
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,127,127
0.13804831204592502,0,SMD,machine-2-5.test.csv@9.out,1,128,128
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,129,129
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,130,130
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,131,131
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,132,132
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,133,133
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,134,134
0.1900042697502859,0,SMD,machine-2-5.test.csv@9.out,1,135,135
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,136,136
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,137,137
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,138,138
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,139,139
0.3458237216539517,0,SMD,machine-2-5.test.csv@9.out,1,140,140
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,141,141
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,142,142
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,143,143
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,144,144
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,145,145
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,146,146
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,147,147
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,148,148
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,149,149
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,150,150
0.13804831204592502,0,SMD,machine-2-5.test.csv@9.out,1,151,151
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,152,152
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,153,153
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,154,154
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,155,155
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,156,156
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,157,157
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,158,158
0.13804831204592502,0,SMD,machine-2-5.test.csv@9.out,1,159,159
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,160,160
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,161,161
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,162,162
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,163,163
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,164,164
0.1900042697502859,0,SMD,machine-2-5.test.csv@9.out,1,165,165
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,166,166
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,167,167
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,168,168
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,169,169
0.13804831204592502,0,SMD,machine-2-5.test.csv@9.out,1,170,170
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,171,171
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,172,172
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,173,173
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,174,174
-0.27759934958896226,0,SMD,machine-2-5.test.csv@9.out,1,175,175
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,176,176
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,177,177
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,178,178
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,179,179
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,180,180
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,181,181
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,182,182
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,183,183
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,184,184
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,185,185
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,186,186
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,187,187
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,188,188
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,189,189
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,190,190
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,191,191
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,192,192
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,193,193
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,194,194
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,195,195
0.24196022745464685,0,SMD,machine-2-5.test.csv@9.out,1,196,196
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,197,197
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,198,198
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,199,199
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,200,200
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,201,201
0.13804831204592502,0,SMD,machine-2-5.test.csv@9.out,1,202,202
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,203,203
-0.27759934958896226,0,SMD,machine-2-5.test.csv@9.out,1,204,204
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,205,205
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,206,206
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,207,207
0.13804831204592502,0,SMD,machine-2-5.test.csv@9.out,1,208,208
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,209,209
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,210,210
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,211,211
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,212,212
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,213,213
0.44973563706267367,0,SMD,machine-2-5.test.csv@9.out,1,214,214
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,215,215
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,216,216
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,217,217
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,218,218
0.24196022745464685,0,SMD,machine-2-5.test.csv@9.out,1,219,219
0.13804831204592502,0,SMD,machine-2-5.test.csv@9.out,1,220,220
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,221,221
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,222,222
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,223,223
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,224,224
0.13804831204592502,0,SMD,machine-2-5.test.csv@9.out,1,225,225
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,226,226
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,227,227
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,228,228
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,229,229
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,230,230
0.3977796793583127,0,SMD,machine-2-5.test.csv@9.out,1,231,231
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,232,232
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,233,233
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,234,234
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,235,235
0.24196022745464685,0,SMD,machine-2-5.test.csv@9.out,1,236,236
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,237,237
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,238,238
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,239,239
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,240,240
0.3977796793583127,0,SMD,machine-2-5.test.csv@9.out,1,241,241
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,242,242
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,243,243
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,244,244
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,245,245
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,246,246
0.1900042697502859,0,SMD,machine-2-5.test.csv@9.out,1,247,247
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,248,248
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,249,249
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,250,250
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,251,251
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,252,252
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,253,253
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,254,254
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,255,255
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,256,256
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,257,257
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,258,258
0.13804831204592502,0,SMD,machine-2-5.test.csv@9.out,1,259,259
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,260,260
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,261,261
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,262,262
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,263,263
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,264,264
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,265,265
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,266,266
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,267,267
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,268,268
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,269,269
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,270,270
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,271,271
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,272,272
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,273,273
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,274,274
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,275,275
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,276,276
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,277,277
0.1900042697502859,0,SMD,machine-2-5.test.csv@9.out,1,278,278
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,279,279
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,280,280
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,281,281
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,282,282
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,283,283
0.1900042697502859,0,SMD,machine-2-5.test.csv@9.out,1,284,284
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,285,285
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,286,286
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,287,287
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,288,288
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,289,289
0.1900042697502859,0,SMD,machine-2-5.test.csv@9.out,1,290,290
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,291,291
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,292,292
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,293,293
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,294,294
0.29386776394959085,0,SMD,machine-2-5.test.csv@9.out,1,295,295
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,296,296
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,297,297
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,298,298
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,299,299
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,300,300
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,301,301
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,302,302
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,303,303
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,304,304
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,305,305
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,306,306
0.24196022745464685,0,SMD,machine-2-5.test.csv@9.out,1,307,307
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,308,308
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,309,309
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,310,310
0.13804831204592502,0,SMD,machine-2-5.test.csv@9.out,1,311,311
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,312,312
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,313,313
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,314,314
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,315,315
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,316,316
0.13804831204592502,0,SMD,machine-2-5.test.csv@9.out,1,317,317
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,318,318
0.24196022745464685,0,SMD,machine-2-5.test.csv@9.out,1,319,319
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,320,320
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,321,321
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,322,322
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,323,323
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,324,324
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,325,325
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,326,326
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,327,327
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,328,328
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,329,329
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,330,330
0.13804831204592502,0,SMD,machine-2-5.test.csv@9.out,1,331,331
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,332,332
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,333,333
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,334,334
0.03413639663720318,0,SMD,machine-2-5.test.csv@9.out,1,335,335
0.1900042697502859,0,SMD,machine-2-5.test.csv@9.out,1,336,336
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,337,337
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,338,338
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,339,339
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,340,340
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,341,341
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,342,342
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,343,343
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,344,344
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,345,345
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,346,346
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,347,347
0.24196022745464685,0,SMD,machine-2-5.test.csv@9.out,1,348,348
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,349,349
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,350,350
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,351,351
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,352,352
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,353,353
0.13804831204592502,0,SMD,machine-2-5.test.csv@9.out,1,354,354
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,355,355
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,356,356
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,357,357
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,358,358
0.08609235434156415,0,SMD,machine-2-5.test.csv@9.out,1,359,359
0.13804831204592502,0,SMD,machine-2-5.test.csv@9.out,1,360,360
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,361,361
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,362,362
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,363,363
-0.06977551877151862,0,SMD,machine-2-5.test.csv@9.out,1,364,364
0.29386776394959085,0,SMD,machine-2-5.test.csv@9.out,1,365,365
-0.12173147647587954,0,SMD,machine-2-5.test.csv@9.out,1,366,366
-0.17368743418024046,0,SMD,machine-2-5.test.csv@9.out,1,367,367
-0.22564339188460136,0,SMD,machine-2-5.test.csv@9.out,1,368,368
-0.017819561067157697,0,SMD,machine-2-5.test.csv@9.out,1,369,369
