path,relative_path,domain,file_name,length,anomaly_count,anomaly_ratio,missing_values,value_mean,value_std
data/raw/Daphnet/S09R01E0.test.csv@7.out,Daphnet/S09R01E0.test.csv@7.out,Daphnet,S09R01E0.test.csv@7.out,9599,323,0.0336493384727575,0,48.92936764246276,95.74229912839054
data/raw/Daphnet/S09R01E0.test.csv@2.out,Daphnet/S09R01E0.test.csv@2.out,Daphnet,S09R01E0.test.csv@2.out,9599,323,0.0336493384727575,0,1122.8731117824773,396.790377153681
data/raw/Daphnet/S09R01E0.test.csv@9.out,Daphnet/S09R01E0.test.csv@9.out,Daphnet,S09R01E0.test.csv@9.out,9599,323,0.0336493384727575,0,49.0809459318679,69.22047283614502
data/raw/Daphnet/S09R01E0.test.csv@6.out,Daphnet/S09R01E0.test.csv@6.out,Daphnet,S09R01E0.test.csv@6.out,9599,323,0.0336493384727575,0,159.5914157724763,225.51093882829983
data/raw/Daphnet/S06R01E2.test.csv@5.out,Daphnet/S06R01E2.test.csv@5.out,Daphnet,S06R01E2.test.csv@5.out,25599,89,0.0034766983085276,0,355.840540646119,642.8803256423663
data/raw/Genesis/genesis-anomalies.test.csv@17.out,Genesis/genesis-anomalies.test.csv@17.out,Genesis,genesis-anomalies.test.csv@17.out,16219,50,0.0030828041186263,0,0.5158764412109255,0.4997632820080008
data/raw/Genesis/genesis-anomalies.test.csv@6.out,Genesis/genesis-anomalies.test.csv@6.out,Genesis,genesis-anomalies.test.csv@6.out,16219,50,0.0030828041186263,0,0.0639373574203095,0.2446488545890643
data/raw/Genesis/genesis-anomalies.test.csv@13.out,Genesis/genesis-anomalies.test.csv@13.out,Genesis,genesis-anomalies.test.csv@13.out,16219,50,0.0030828041186263,0,0.8459214501510574,0.3610351603001077
data/raw/Genesis/genesis-anomalies.test.csv@3.out,Genesis/genesis-anomalies.test.csv@3.out,Genesis,genesis-anomalies.test.csv@3.out,16219,50,0.0030828041186263,0,139.4088414822122,57929.8193541614
data/raw/Genesis/genesis-anomalies.test.csv@1.out,Genesis/genesis-anomalies.test.csv@1.out,Genesis,genesis-anomalies.test.csv@1.out,16219,50,0.0030828041186263,0,-4.714039089956224,397.3059302377404
data/raw/Genesis/genesis-anomalies.test.csv@5.out,Genesis/genesis-anomalies.test.csv@5.out,Genesis,genesis-anomalies.test.csv@5.out,16219,50,0.0030828041186263,0,-1.812010604846168,89.01018501359009
data/raw/IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.test.out,IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.test.out,IOPS,KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.test.out,7577,127,0.0167612511548106,0,0.0324401091418581,1.007778482191936
data/raw/IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.test.out,IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.test.out,IOPS,KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.test.out,7615,108,0.0141825344714379,0,-0.0293187493847676,1.1557287731017474
data/raw/IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251.test.out,IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251.test.out,IOPS,KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251.test.out,8783,61,0.006945235113287,0,0.2034179610827244,0.1083289450767128
data/raw/IOPS/KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.test.out,IOPS/KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.test.out,IOPS,KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.test.out,8783,71,0.0080837982466127,0,0.1993436804464944,0.1060380728456612
data/raw/IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.train.out,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.train.out,IOPS,KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.train.out,8783,93,0.0105886371399294,0,-0.0302530948860298,0.9623669785336634
data/raw/IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.train.out,IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.train.out,IOPS,KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.train.out,8783,114,0.0129796197199134,0,0.1946178877927022,0.103590944446843
data/raw/IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.test.out,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.test.out,IOPS,KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.test.out,8783,116,0.0132073323465786,0,0.0300978732309006,1.0355538944153433
data/raw/IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.test.out,IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.test.out,IOPS,KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.test.out,8783,206,0.0234544005465103,0,0.2012290217155656,0.106463186000175
data/raw/IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.train.out,IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.train.out,IOPS,KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.train.out,8862,349,0.0393816294290227,0,-0.0277201089053232,0.992685979927878
data/raw/IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.train.out,IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.train.out,IOPS,KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.train.out,8865,62,0.0069937958262831,0,0.0252307444789008,0.84302906862712
data/raw/IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.test.out,IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.test.out,IOPS,KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.test.out,10779,187,0.0173485481027924,0,-0.1807131061445518,0.9304272228771472
data/raw/IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.train.out,IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.train.out,IOPS,KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.train.out,11137,178,0.0159827601688066,0,0.1470928692049701,1.0483084980632118
data/raw/KDD21/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.out,KDD21/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.out,KDD21,054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.out,6683,59,0.0088283704922938,0,-2.7330568148308245,1.1976066691483125
data/raw/KDD21/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out,KDD21/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out,KDD21,162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out,6683,59,0.0088283704922938,0,-2.729330320682373,1.18578447981744
data/raw/KDD21/053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.out,KDD21/053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.out,KDD21,053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.out,6683,231,0.0345653149783031,0,-2.6888418689618283,1.1515191203582702
data/raw/KDD21/161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.out,KDD21/161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.out,KDD21,161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.out,6683,231,0.0345653149783031,0,-2.7086816657320067,1.137663498063951
data/raw/KDD21/032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.out,KDD21/032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.out,KDD21,032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.out,7320,358,0.0489071038251366,0,63.50567561666666,11.07497507144015
data/raw/KDD21/140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out,KDD21/140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out,KDD21,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out,7320,358,0.0489071038251366,0,63.51520348224044,10.96548380594209
data/raw/KDD21/033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out,KDD21/033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out,KDD21,033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out,7414,170,0.0229295926625303,0,53.9262917120313,10.005085960725232
data/raw/KDD21/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out,KDD21/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out,KDD21,141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out,7414,170,0.0229295926625303,0,53.78218113703804,9.824884378587454
data/raw/KDD21/029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.out,KDD21/029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.out,KDD21,029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.out,7499,102,0.0136018135751433,0,71.52724755194028,13.154571848273632
data/raw/KDD21/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,KDD21/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,KDD21,137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,7499,102,0.0136018135751433,0,71.70798797573009,13.10603383852755
data/raw/KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,KDD21,028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,7499,111,0.0148019735964795,0,71.56832372462995,13.243082117339023
data/raw/KDD21/136_UCR_Anomaly_InternalBleeding17_1600_3198_3309.out,KDD21/136_UCR_Anomaly_InternalBleeding17_1600_3198_3309.out,KDD21,136_UCR_Anomaly_InternalBleeding17_1600_3198_3309.out,7499,111,0.0148019735964795,0,71.70547181624218,13.109619801470314
data/raw/KDD21/031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.out,KDD21/031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.out,KDD21,031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.out,7499,160,0.0213361781570876,0,71.88596045286037,13.029562349419855
data/raw/KDD21/139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.out,KDD21/139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.out,KDD21,139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.out,7499,160,0.0213361781570876,0,71.74961197092945,13.124167306656153
data/raw/KDD21/025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.out,KDD21/025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.out,KDD21,025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.out,7500,27,0.0036,0,84.88185041573334,10.512799423860912
data/raw/KDD21/133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.out,KDD21/133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.out,KDD21,133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.out,7500,27,0.0036,0,84.83349171333334,10.459211151662808
data/raw/KDD21/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.out,KDD21/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.out,KDD21,024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.out,7500,30,0.004,0,84.74570535946667,10.555270966323318
data/raw/KDD21/132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.out,KDD21/132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.out,KDD21,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.out,7500,30,0.004,0,84.79542188,10.417973950896952
data/raw/KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,KDD21,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,7500,82,0.0109333333333333,0,75.83320826946667,10.498872124837623
data/raw/KDD21/144_UCR_Anomaly_InternalBleeding9_4200_6599_6681.out,KDD21/144_UCR_Anomaly_InternalBleeding9_4200_6599_6681.out,KDD21,144_UCR_Anomaly_InternalBleeding9_4200_6599_6681.out,7500,82,0.0109333333333333,0,75.77502403466667,10.53642452764228
data/raw/KDD21/035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.out,KDD21/035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.out,KDD21,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.out,7500,109,0.0145333333333333,0,73.09072090106666,14.61005890942496
data/raw/KDD21/143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.out,KDD21/143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.out,KDD21,143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.out,7500,109,0.0145333333333333,0,73.22445678133334,14.333869129184963
data/raw/KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,KDD21,026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,7600,170,0.0223684210526315,0,53.90846959039474,10.011198301771891
data/raw/KDD21/134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.out,KDD21/134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.out,KDD21,134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.out,7600,170,0.0223684210526315,0,53.78288502763158,9.815837856297282
data/raw/KDD21/034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.out,KDD21/034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.out,KDD21,034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.out,7653,155,0.0202534953612962,0,61.6063922209591,11.21506290754567
data/raw/KDD21/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,KDD21/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,KDD21,099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,7653,155,0.0202534953612962,0,61.57355985757219,11.08325041700673
data/raw/KDD21/142_UCR_Anomaly_InternalBleeding6_1500_3474_3629.out,KDD21/142_UCR_Anomaly_InternalBleeding6_1500_3474_3629.out,KDD21,142_UCR_Anomaly_InternalBleeding6_1500_3474_3629.out,7653,155,0.0202534953612962,0,61.5871082294525,11.051457271899348
data/raw/KDD21/007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.out,KDD21/007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.out,KDD21,007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.out,8183,24,0.0029329096908224,0,15.374607593119883,5.651213847131546
data/raw/KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,KDD21,006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,8183,24,0.0029329096908224,0,15.2492672754491,5.641539279548827
data/raw/KDD21/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,KDD21/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,KDD21,114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,8183,24,0.0029329096908224,0,15.271302802273004,5.599930858534432
data/raw/KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out,KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out,KDD21,115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out,8183,24,0.0029329096908224,0,15.26106562385433,5.590897308939806
data/raw/KDD21/008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.out,KDD21/008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.out,KDD21,008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.out,8183,48,0.0058658193816448,0,15.162938216937556,5.625457186094172
data/raw/KDD21/010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out,KDD21/010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out,KDD21,010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out,8183,48,0.0058658193816448,0,15.2969787856043,5.591620015961045
data/raw/KDD21/009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.out,KDD21/009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.out,KDD21,009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.out,8183,48,0.0058658193816448,0,15.211656389563728,5.579211151701298
data/raw/KDD21/095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597.out,KDD21/095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597.out,KDD21,095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597.out,8183,48,0.0058658193816448,0,15.25348394789197,5.6068610730942
data/raw/KDD21/117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.out,KDD21/117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.out,KDD21,117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.out,8183,48,0.0058658193816448,0,15.260700121349135,5.599832943454026
data/raw/KDD21/118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054.out,KDD21/118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054.out,KDD21,118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054.out,8183,48,0.0058658193816448,0,15.25432780540144,5.581408330818216
data/raw/KDD21/116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597.out,KDD21/116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597.out,KDD21,116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597.out,8183,48,0.0058658193816448,0,15.25367992034706,5.591127268032011
data/raw/KDD21/066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025.out,KDD21/066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025.out,KDD21,066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025.out,9997,25,0.0025007502250675,0,0.0455126506124737,0.2022605643066392
data/raw/KDD21/174_UCR_Anomaly_insectEPG2_3700_8000_8025.out,KDD21/174_UCR_Anomaly_insectEPG2_3700_8000_8025.out,KDD21,174_UCR_Anomaly_insectEPG2_3700_8000_8025.out,9997,25,0.0025007502250675,0,0.0497191051115334,0.2002622900367471
data/raw/KDD21/068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out,KDD21/068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out,KDD21,068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out,9997,50,0.005001500450135,0,0.0534122053213814,0.2018402202042634
data/raw/KDD21/067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050.out,KDD21/067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050.out,KDD21,067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050.out,9997,50,0.005001500450135,0,0.0509255930589266,0.2024059347253763
data/raw/KDD21/107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out,KDD21/107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out,KDD21,107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out,9997,50,0.005001500450135,0,0.0498849455696038,0.2011450097201518
data/raw/KDD21/176_UCR_Anomaly_insectEPG4_1300_6508_6558.out,KDD21/176_UCR_Anomaly_insectEPG4_1300_6508_6558.out,KDD21,176_UCR_Anomaly_insectEPG4_1300_6508_6558.out,9997,50,0.005001500450135,0,0.0501730295249274,0.2001783478223444
data/raw/KDD21/175_UCR_Anomaly_insectEPG3_5200_7000_7050.out,KDD21/175_UCR_Anomaly_insectEPG3_5200_7000_7050.out,KDD21,175_UCR_Anomaly_insectEPG3_5200_7000_7050.out,9997,50,0.005001500450135,0,0.0500342761417525,0.2003767646032294
data/raw/KDD21/065_UCR_Anomaly_DISTORTEDinsectEPG1_3000_7000_7030.out,KDD21/065_UCR_Anomaly_DISTORTEDinsectEPG1_3000_7000_7030.out,KDD21,065_UCR_Anomaly_DISTORTEDinsectEPG1_3000_7000_7030.out,10000,30,0.003,0,0.0505476858534466,0.2024275596680528
data/raw/KDD21/173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,KDD21/173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,KDD21,173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,10000,30,0.003,0,0.04996455378,0.2003567964976707
data/raw/KDD21/249_UCR_Anomaly_weallwalk_2753_8285_8315.out,KDD21/249_UCR_Anomaly_weallwalk_2753_8285_8315.out,KDD21,249_UCR_Anomaly_weallwalk_2753_8285_8315.out,10523,30,0.0028508980328803,0,-1.1858747765668538,0.3927022913992839
data/raw/KDD21/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.out,KDD21/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.out,KDD21,004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.out,10999,200,0.0181834712246567,0,1131.3052125474253,9315.567677318964
data/raw/KDD21/094_UCR_Anomaly_NOISEBIDMC1_2500_5400_5600.out,KDD21/094_UCR_Anomaly_NOISEBIDMC1_2500_5400_5600.out,KDD21,094_UCR_Anomaly_NOISEBIDMC1_2500_5400_5600.out,10999,200,0.0181834712246567,0,986.93602865335,9225.346160970184
data/raw/KDD21/112_UCR_Anomaly_BIDMC1_2500_5400_5600.out,KDD21/112_UCR_Anomaly_BIDMC1_2500_5400_5600.out,KDD21,112_UCR_Anomaly_BIDMC1_2500_5400_5600.out,10999,200,0.0181834712246567,0,990.4004909537232,9201.675678826668
data/raw/KDD21/050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085.out,KDD21/050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085.out,KDD21,050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085.out,11307,97,0.0085787565225081,0,0.5017966818075758,0.5861525238854133
data/raw/KDD21/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.out,KDD21/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.out,KDD21,158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.out,11307,97,0.0085787565225081,0,0.509029377919372,0.5826780826311011
data/raw/KDD21/052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809.out,KDD21/052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809.out,KDD21,052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809.out,11307,98,0.0086671973114,0,0.5189255748252648,0.5920103762924694
data/raw/KDD21/103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809.out,KDD21/103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809.out,KDD21,103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809.out,11307,98,0.0086671973114,0,0.5084912708090388,0.5859074132330669
data/raw/KDD21/160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809.out,KDD21/160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809.out,KDD21,160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809.out,11307,98,0.0086671973114,0,0.5087780545891342,0.5824833195038207
data/raw/KDD21/048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085.out,KDD21/048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085.out,KDD21,048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085.out,11333,97,0.0085590752669196,0,0.5017183093417821,0.5903393539183377
data/raw/KDD21/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.out,KDD21/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.out,KDD21,156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.out,11333,97,0.0085590752669196,0,0.5087574120887267,0.5825829264844188
